bundle,source_data_file,column,description,unit_or_scale,definition_status,producer_path
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_a_source_data.csv,high_group_mean,High group mean.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_a_source_data.csv,high_minus_low,High minus low.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_a_source_data.csv,ci_excludes_zero,Ci excludes zero.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_a_source_data.csv,low_group_unique_ils,Low group unique ils.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_a_source_data.csv,high_group_unique_ils,High group unique ils.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_a_source_data.csv,family_composition_total_variation,Family composition total variation.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_a_source_data.csv,grouping_basis,Grouping basis.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_a_source_data.csv,interpretation_scope,Interpretation scope.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,property,Thermophysical property represented by the row.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,feature,Machine-readable structural descriptor name.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,structural_scope,"Cation, anion, or ion-pair scope of the descriptor.",not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,data_type,Experimental or model-derived evidence source.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,analysis_weighting,Weighting unit used in the statistical analysis.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,n_records,Number of condition-level records.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,n_unique_ils,Number of unique ionic-liquid identities.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,n_cation_families,Number of represented cation families.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,n_anion_families,Number of represented anion families.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,partial_correlation,Condition-adjusted experimental partial correlation.,dimensionless,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,partial_p,Unadjusted P value for the experimental partial correlation.,dimensionless,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,model_partial_correlation,Condition-adjusted model-response partial correlation.,dimensionless,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,model_partial_p,Unadjusted P value for the model-response partial correlation.,dimensionless,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,family_consistency,Family consistency.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,family_comparison_count,Family comparison count.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,bootstrap_ci_low,Lower bound of the stated bootstrap confidence interval.,same scale as associated statistic,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,bootstrap_ci_high,Upper bound of the stated bootstrap confidence interval.,same scale as associated statistic,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,selection_stability,Bootstrap selection frequency.,fraction,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,eligibility_status,Eligibility status.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,exclusion_reason,Exclusion reason.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,pressure_missing_records,Pressure missing records.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,pressure_availability_in_design,Pressure availability in design.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,data_source_covariate,Data source covariate.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,response_scale,Response scale.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,fdr_scope,Fdr scope.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,causal_interpretation,Causal interpretation.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,feature_cluster,Feature cluster.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,unique_feature_values,Unique feature values.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,fdr_q,False-discovery-rate-adjusted q value.,dimensionless,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,model_fdr_q,FDR-adjusted q value for the model-response association.,dimensionless,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,effect_direction,Effect direction.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,selection_rank,Selection rank.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,main_figure_eligible,Main figure eligible.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,statistical_support,Statistical support.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,confidence_level,Audited evidence level used in the figure.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_b_source_data.csv,abs_effect,Absolute magnitude of the visualized statistic.,dimensionless,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,property,Thermophysical property represented by the row.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,feature,Machine-readable structural descriptor name.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,feature_cluster,Feature cluster.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,structural_scope,"Cation, anion, or ion-pair scope of the descriptor.",not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,selection_rank,Selection rank.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,partial_r,Condition-adjusted experimental partial correlation.,dimensionless,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,fdr_q,False-discovery-rate-adjusted q value.,dimensionless,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,selection_stability,Bootstrap selection frequency.,fraction,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,main_figure_eligible,Main figure eligible.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,quantile_bin,Ordinal descriptor bin.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,quantile_label,Display label of the descriptor bin.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,sample_count,Number of identity-level observations in the bin.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,n_unique_ils,Number of unique ionic-liquid identities.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,feature_bin_median,Median descriptor value in the bin.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,response_log_mean,Mean condition-adjusted response on the natural-log scale.,natural-log response,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,bootstrap_ci_low,Lower bound of the stated bootstrap confidence interval.,same scale as associated statistic,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,bootstrap_ci_high,Upper bound of the stated bootstrap confidence interval.,same scale as associated statistic,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,uncertainty_definition,Uncertainty definition.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,monotonic_bin_spearman,Monotonic bin spearman.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,turning_point_count,Turning point count.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,nonlinearity_flag,Nonlinearity flag.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,response_shape_support,Response shape support.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,confidence_level,Audited evidence level used in the figure.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,line_alpha,Plotting opacity used for the evidence level.,fraction,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,full_feature_label,Complete display label used for the descriptor.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_c_source_data.csv,exploratory,Whether the result is explicitly marked exploratory.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,property,Thermophysical property represented by the row.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,substitution_pair_id,Stable identifier for one unordered ion-substitution pair.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,fixed_role,Whether the cation or anion is held fixed.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,fixed_ion_smiles,SMILES of the ion held fixed.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,left_changed_ion_smiles,SMILES of the first substituted ion.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,right_changed_ion_smiles,SMILES of the second substituted ion.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,n_condition_matches,Number of matched experimental conditions.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,observed_log_delta,Signed observed property difference on the natural-log scale.,natural-log response,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,observed_abs_log_difference,Absolute observed log-property difference.,natural-log response,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,predicted_log_delta,Signed model-predicted property difference on the natural-log scale.,natural-log response,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,predicted_abs_log_difference,Absolute model-predicted log-property difference.,natural-log response,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,analysis_unit,Analysis unit.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,substitution_scope,Substitution scope.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_main_molecular_origin_analysis_final_panel_d_source_data.csv,exploratory,Whether the result is explicitly marked exploratory.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_si_heat_capacity_size_control_source_data.csv,il_identity_key,Charge-aware ionic-liquid identity key.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_si_heat_capacity_size_control_source_data.csv,molar_mass_g_mol,Ion-pair molar mass.,g mol^-1,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_si_heat_capacity_size_control_source_data.csv,condition_adjusted_response,Condition-adjusted identity-level response.,natural-log response,curated,experiments/molecular_origin_analysis/package_source_data.py
molecular_origin_analysis,source_data/figure_si_heat_capacity_size_control_source_data.csv,analysis_panel,Supplementary panel membership.,not applicable / categorical,curated,experiments/molecular_origin_analysis/package_source_data.py
performance_results,final_test_metrics_summary_source_data.csv,property,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,final_test_metrics_summary_source_data.csv,log_MAE,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,final_test_metrics_summary_source_data.csv,log_RMSE,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,final_test_metrics_summary_source_data.csv,log_R2,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,final_test_metrics_summary_source_data.csv,log_NMAE,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,sample_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,IL_Name,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,IL_SMILES,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,Temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,Pressure_kPa,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,property,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,y_true,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,y_pred,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,absolute_error,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,split,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,split_strategy,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,split_short,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_A.csv,plot_included,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,sample_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,IL_Name,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,IL_SMILES,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,Temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,Pressure_kPa,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,property,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,y_true,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,y_pred,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,absolute_error,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,split,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,split_strategy,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,split_short,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_B.csv,plot_included,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,sample_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,IL_Name,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,IL_SMILES,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,Temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,Pressure_kPa,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,property,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,y_true,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,y_pred,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,absolute_error,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,split,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,split_strategy,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,split_short,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_C.csv,plot_included,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,sample_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,IL_Name,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,IL_SMILES,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,Temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,Pressure_kPa,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,property,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,y_true,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,y_pred,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,absolute_error,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,split,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,split_strategy,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,split_short,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_D.csv,plot_included,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,sample_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,IL_Name,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,IL_SMILES,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,Temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
